  0.557997167      -4.46422510E-02   3.58123966E-02  0.242129594      0.565022171    
  0.563883245      -4.44370769E-02   3.38183269E-02  0.245347738      0.528123915    
  0.569769263      -4.42453101E-02   3.12561393E-02  0.248342872      0.489270002    
  0.569769263      -4.42453101E-02   3.12602371E-02  0.248342872      0.489268482    
  0.575495541      -4.40833792E-02   2.52308026E-02  0.251029611      0.448730677    
  0.581221640      -4.39573415E-02   1.87240280E-02  0.253477514      0.405894458    
  0.586947739      -4.38699536E-02   1.17300004E-02  0.255673796      0.360858977    
  0.592674017      -4.38240096E-02   4.24719183E-03  0.257606208      0.313729167    
  0.598400116      -4.38223220E-02  -3.72697716E-03  0.259262949      0.264618367    
  0.604126334      -4.38677110E-02  -1.21953441E-02  0.260633141      0.213641793    
  0.609852433      -4.39629816E-02  -2.11487170E-02  0.261706352      0.160922825    
  0.615578711      -4.41109017E-02  -3.05821747E-02  0.262472987      0.106582969    
  0.621304810      -4.43141945E-02  -4.04909439E-02  0.262924135       5.07586263E-02
  0.627031088      -4.45755795E-02  -5.08672073E-02  0.263051689      -6.41806563E-03
  0.632757187      -4.48976569E-02  -6.16890900E-02  0.262848318      -6.48067147E-02
  0.638483465      -4.52829674E-02  -7.29481056E-02  0.262307465     -0.124266304    
  0.644209564      -4.57339399E-02  -8.46237540E-02  0.261423439     -0.184647828    
  0.649935782      -4.62529399E-02  -9.66992080E-02  0.260191321     -0.245802090    
  0.655661881      -4.68421541E-02 -0.109150805      0.258607239     -0.307575166    
  0.661388159      -4.75037098E-02 -0.121955842      0.256667972     -0.369814336    
  0.667114258      -4.82395217E-02 -0.135089159      0.254371434     -0.432353765    
  0.672840536      -4.90514338E-02 -0.148523510      0.251716197     -0.495040178    
  0.678566635      -4.99410406E-02 -0.162228823      0.248702094     -0.557704389    
  0.684292912      -5.09098507E-02 -0.176172853      0.245329499     -0.620191574    
  0.690019011      -5.19590899E-02 -0.190325275      0.241600111     -0.682324827    
  0.695745230      -5.30899167E-02 -0.204653338      0.237516239     -0.743946552    
  0.701471329      -5.43031618E-02 -0.219116166      0.233081490     -0.804884613    
  0.707197607      -5.55995554E-02 -0.233677462      0.228300005     -0.864976525    
  0.712923706      -5.69794849E-02 -0.248300299      0.223177403     -0.924050033    
  0.718649805      -5.84432222E-02 -0.262942404      0.217719853     -0.981943011    
  0.724376082      -5.99908084E-02 -0.277564615      0.211934403      -1.03848827    
  0.730102360      -6.16219565E-02 -0.292120308      0.205829427      -1.09352016    
  0.735828459      -6.33361116E-02 -0.306565881      0.199414223      -1.14687634    
  0.741554558      -6.51325583E-02 -0.320857406      0.192698672      -1.19839597    
  0.747280777      -6.70103356E-02 -0.334945649      0.185693562      -1.24792278    
  0.753006935      -6.89680427E-02 -0.348785371      0.178411141      -1.29529214    
  0.758733153      -7.10042194E-02 -0.362326771      0.170863792      -1.34036112    
  0.764459252      -7.31169134E-02 -0.375520051      0.163065508      -1.38297904    
  0.770185530      -7.53040910E-02 -0.388316572      0.155030400      -1.42298603    
  0.775911629      -7.75632188E-02 -0.400661290      0.146774203      -1.46025169    
  0.781637907      -7.98916817E-02 -0.412504196      0.138312548      -1.49463940    
  0.787364006      -8.22863355E-02 -0.423792571      0.129662812      -1.52600539    
  0.793090224      -8.47439766E-02 -0.434473515      0.120842181      -1.55422795    
  0.798816383      -8.72608423E-02 -0.444492400      0.111869477      -1.57918167    
  0.804542601      -8.98331106E-02 -0.453793079      0.102763273      -1.60075378    
  0.810268700      -9.24563855E-02 -0.462322444       9.35437456E-02  -1.61882913    
  0.815994978      -9.51262265E-02 -0.470021963       8.42307284E-02  -1.63330245    
  0.821721077      -9.78375822E-02 -0.476838946       7.48456344E-02  -1.64407623    
  0.827447355     -0.100585379     -0.482715636       6.54094070E-02  -1.65105867    
  0.833173454     -0.103363916     -0.487594038       5.59445173E-02  -1.65416253    
  0.838899672     -0.106167473     -0.491417855       4.64728959E-02  -1.65330851    
